CODE,Address Code
341526,อุบลราชธานี|วารินชำราบ|บุ่งไหม
341901,อุบลราชธานี|พิบูลมังสาหาร|พิบูล
341902,อุบลราชธานี|พิบูลมังสาหาร|กุดชมภู
341904,อุบลราชธานี|พิบูลมังสาหาร|ดอนจิก
341905,อุบลราชธานี|พิบูลมังสาหาร|ทรายมูล
341906,อุบลราชธานี|พิบูลมังสาหาร|นาโพธิ์
341907,อุบลราชธานี|พิบูลมังสาหาร|โนนกลาง
341909,อุบลราชธานี|พิบูลมังสาหาร|โพธิ์ไทร
341910,อุบลราชธานี|พิบูลมังสาหาร|โพธิ์ศรี
341911,อุบลราชธานี|พิบูลมังสาหาร|ระเว
341912,อุบลราชธานี|พิบูลมังสาหาร|ไร่ใต้
341913,อุบลราชธานี|พิบูลมังสาหาร|หนองบัวฮี
341914,อุบลราชธานี|พิบูลมังสาหาร|อ่างศิลา
341918,อุบลราชธานี|พิบูลมังสาหาร|โนนกาหลง
341919,อุบลราชธานี|พิบูลมังสาหาร|บ้านแขม
342001,อุบลราชธานี|ตาลสุม|ตาลสุม
342002,อุบลราชธานี|ตาลสุม|สำโรง
342003,อุบลราชธานี|ตาลสุม|จิกเทิง
342004,อุบลราชธานี|ตาลสุม|หนองกุง
342005,อุบลราชธานี|ตาลสุม|นาคาย
342006,อุบลราชธานี|ตาลสุม|คำหว้า
342101,อุบลราชธานี|โพธิ์ไทร|โพธิ์ไทร
342102,อุบลราชธานี|โพธิ์ไทร|ม่วงใหญ่
342103,อุบลราชธานี|โพธิ์ไทร|สำโรง
342104,อุบลราชธานี|โพธิ์ไทร|สองคอน
342105,อุบลราชธานี|โพธิ์ไทร|สารภี
342106,อุบลราชธานี|โพธิ์ไทร|เหล่างาม
342201,อุบลราชธานี|สำโรง|สำโรง
342202,อุบลราชธานี|สำโรง|โคกก่อง
342203,อุบลราชธานี|สำโรง|หนองไฮ
342204,อุบลราชธานี|สำโรง|ค้อน้อย
342205,อุบลราชธานี|สำโรง|โนนกาเล็น
342206,อุบลราชธานี|สำโรง|โคกสว่าง
342207,อุบลราชธานี|สำโรง|โนนกลาง
342208,อุบลราชธานี|สำโรง|บอน
342209,อุบลราชธานี|สำโรง|ขามป้อม
342401,อุบลราชธานี|ดอนมดแดง|ดอนมดแดง
342402,อุบลราชธานี|ดอนมดแดง|เหล่าแดง
342403,อุบลราชธานี|ดอนมดแดง|ท่าเมือง
342404,อุบลราชธานี|ดอนมดแดง|คำไฮใหญ่
342501,อุบลราชธานี|สิรินธร|คันไร่
342502,อุบลราชธานี|สิรินธร|ช่องเม็ก
342503,อุบลราชธานี|สิรินธร|โนนก่อ
342504,อุบลราชธานี|สิรินธร|นิคมสร้างตนเองลำโดมน้อย
342505,อุบลราชธานี|สิรินธร|ฝางคำ
342506,อุบลราชธานี|สิรินธร|คำเขื่อนแก้ว
342602,อุบลราชธานี|ทุ่งศรีอุดม|หนองอ้ม
342603,อุบลราชธานี|ทุ่งศรีอุดม|นาเกษม
342604,อุบลราชธานี|ทุ่งศรีอุดม|กุดเรือ
342605,อุบลราชธานี|ทุ่งศรีอุดม|โคกชำแระ
342606,อุบลราชธานี|ทุ่งศรีอุดม|นาห่อม
342901,อุบลราชธานี|นาเยีย|นาเยีย
342902,อุบลราชธานี|นาเยีย|นาดี
342903,อุบลราชธานี|นาเยีย|นาเรือง
343001,อุบลราชธานี|นาตาล|นาตาล
343002,อุบลราชธานี|นาตาล|พะลาน
343003,อุบลราชธานี|นาตาล|กองโพน
343004,อุบลราชธานี|นาตาล|พังเคน
343101,อุบลราชธานี|เหล่าเสือโก้ก|เหล่าเสือโก้ก
343102,อุบลราชธานี|เหล่าเสือโก้ก|โพนเมือง
343103,อุบลราชธานี|เหล่าเสือโก้ก|แพงใหญ่
343104,อุบลราชธานี|เหล่าเสือโก้ก|หนองบก
343201,อุบลราชธานี|สว่างวีระวงศ์|แก่งโดม
343202,อุบลราชธานี|สว่างวีระวงศ์|ท่าช้าง
343203,อุบลราชธานี|สว่างวีระวงศ์|บุ่งมะแลง
343204,อุบลราชธานี|สว่างวีระวงศ์|สว่าง
343301,อุบลราชธานี|น้ำขุ่น|ตาเกา
343302,อุบลราชธานี|น้ำขุ่น|ไพบูลย์
343303,อุบลราชธานี|น้ำขุ่น|ขี้เหล็ก
343304,อุบลราชธานี|น้ำขุ่น|โคกสะอาด
350101,ยโสธร|เมืองยโสธร|ในเมือง
350102,ยโสธร|เมืองยโสธร|น้ำคำใหญ่
350103,ยโสธร|เมืองยโสธร|ตาดทอง
350104,ยโสธร|เมืองยโสธร|สำราญ
350105,ยโสธร|เมืองยโสธร|ค้อเหนือ
350106,ยโสธร|เมืองยโสธร|ดู่ทุ่ง
350107,ยโสธร|เมืองยโสธร|เดิด
350108,ยโสธร|เมืองยโสธร|ขั้นไดใหญ่
350109,ยโสธร|เมืองยโสธร|ทุ่งแต้
